Name,Class,Artist,Title,Mapped_Words,Lyrics
MT0001646256,Q3,David_Sylvian,Laughter_Forgetting,"['misreable', 'sad', 'depressed', 'gloomy', 'bored', 'droopy', 'tired']","Running like a horse between the trees
The ground beneath my feet
Gives me something to hold on to

With the reins around my heart
Guided by hands that spread life before my very eyes

Well every hope falls down on its knees in time
But I'm no longer lost
Every day, every second, every hour inside
Love's my only guide

Are these the years of laughter and forgetting?"
MT0001653728,Q4,Johnny_Cash,(There'll_Be)_Peace_in_the_Valley,"['pleased', 'glad', 'serene', 'content', 'at ease', 'satisfied', 'relaxed', 'calm']","""Just before we ask the Statler Brothers to come back out, we'd like to ask the Carter Family and Carl to help us out on a fine scripture. We got a lot of requests to do ""Peace in the Valley.""

Well, I'm tired and so weary but I must go along
Till the Lord comes and calls, calls me away, oh yes
Well, the morning's so bright and the Lamb is the light
And the night, night is as black as the sea, oh yes

(There will be peace in the valley for me some day)
There will be peace in the valley for me dear Lord, I pray
(There'll be no sadness no sorrow no trouble I see)
There will be peace in the valley for me
(For me)

Well, the bear will be gentle and the wolf will be tame
And the lion shall lay down with the lamb, oh yes
And the beast from the wild will be lead by a child
And I'll be changed changed from this creature that I am, oh yes

(There will be peace in the valley for me some day)
There will be peace in the valley for me dear Lord, I pray
(There'll be no sadness no sorrow no trouble I see)
There will be peace in the valley for me
(For me)"
MT0001658982,Q3,Tom_Waits,So_It_Goes,"['misreable', 'sad', 'depressed', 'gloomy', 'bored', 'droopy', 'tired']","If I was a seagull high and aloof
I'd sail to your house, perch on your roof
But I ain't a seagull, you know my name
And the wind's blow fortune, wind's blow pain

And so it goes, nobody knows
How to get to the sky
How to get to the sky

If I was a puppy dog in the early dawn
I'd make it to your house and sleep on your lawn
But I ain't a puppy dog, you know my name
And the wind's blow fortune, the wind's blow pain

And so it goes, nobody knows
How to get to the sky
How to get to the sky

How to get to the sky
How to get to the sky"
MT0001664577,Q1,Prince,Cindy_C.,"['aroused', 'astonished', 'excited', 'delighted', 'happy']","[Verse 1]
This song's about a high class model
Over in Paris, France (Oh, Cindy C)
If I get a camera
Tell me will you dance (will you play with me?)
If I take a picture
In the middle of the night (Oh, Cindy C)
Will you fuck with me
Sugar, say it's alright, c'mon (will you play with me?)
(Say it, say it)

[Chorus]
(Cindy C, play with me)
(I will pay the usual fee)
Aahhh Cindy C, (What's it gonna be?)
Will you play with me? (What's it gonna be?)
(Cindy C, play with me)
(I will pay the usual fee)
Aahhh Cindy C, (What's it gonna be?)
I'll pay the fee (Cindy C)

[Verse 2]
Super-fine heifer (super fine)
I saw you in the Vogue
I knew you would be trouble, (trouble, trouble)
From word go (go,go)
I'll give you 7 sips of
Elderberry wine (1,2,3,4,5,6,7)
Maybe we'll unlock the
Secrets of your mind

[Chorus]
(Cindy C, play with me)
(I will pay the usual fee)
Aahhh Cindy C, (What's it gonna be?)
Will you play with me? (What's it gonna be?)
(Cindy C, play with me)
(I will pay the usual fee)
Aahhh Cindy C, (What's it gonna be?)
I'll pay the fee (Cindy C)

[Interlude]
The passion's in the mix (Serve it up, Sheila)
Drink it quick - Cindy, shit
Where'd you get that beauty mark?
Maybe you and I should be undressing
Don't all girls look the same?
They don't?
Oh, what a shame
Cindy, Cindy
I'll pay the usual fee
What's the matter, don't you like me?
(help me tell me what it's all about)

[Verse 3]
I'm talking about a long crucial wait (Cindy C Listen)
Girl, if I have to beg (She's so tired)
I'm gonna see you in (Look at me)
Your birthday suit tonight (She doesn't look as good as I do)
I'm sure you're quite intelligent (you think she does, but think again. See?)
A whiz at math and all that shit (how 'bout that?)
But I'm, I'm a tad more interested (Ah ha ha look it)
(She can't even walk in those shoes)
(I can walk better than that)
In flyin' your kite tonight (She can't even dance)
Cindy, is that alright? (I would give somethin' to know)
(how she ever sees anyone)
(Cindy C)
Oohhh Cindy C, will you play with me?
I'll pay the usual fee

[Spoken]
Two organ solos to go

[Chorus]
(Oh Cindy C, Oh Cindy C, Oh Cindy C, Oh Cindy C)
(Oh Cindy C, Oh Cindy C, Yeah, Oh Cindy C, Oohhh Cindy C)
(Oh Cindy C, Oohhh, Oohhh, Oh Cindy C)
(Oh Cindy C, Will you play with me?)
(Oh Cindy C, I will pay the fee)
(Ah Cindy C, Will you play with me?)
(Ah Cindy C, I will pay the fee)

[Ad lib]
Help me (aaww shit)

[Bridge]
Excuse my savoir faire
But, baby I'm dying to take you everywhere (Oh yeah?)
I wanna show you to my friends
Because baby, you're the living end (Tell me now)
Let me have a debt worth winning
I can feel your ice is thinning
Like a frozen pond in spring
Your furry melting thing awaits me
Your furry melting thing awaits me, (Oh Cindy C)
And my six-string (Will you play with me?)

[Chorus]
(Cindy, where are you?)
C'mon Cindy (Oh my God)
C'mon Cindy (Wait)
Don't you want to play with me? (Ah, yes, no, wait)
Don't you want to play with me? (Yes)
What's the matter with me, Cindy? (Nothing)

[Spoken]
Oh Cindy C, won't you play with me?

[Rap: Cat Glover]
Music is the key to set yourself free
From depression, drugs and increasing poverty
The key is to the lock, the lock is on the door
The door has a knob that you've never turned before
The jack, use the jack, it opens up the lock
Cuz there's the key to unlock the body
Place it like that to open up the door
The door to the house full of people galore
The beat won't stop 'til the JM jocks
And he jacks the box 'til the party rocks
The clock tick-tocks and the place gets hot
And believe it or not, all the troubles you forgot
It's just that easy if you want it to be
For all the fellas, and the young ladies
So ease your mind and set yourself free
To the mystifying music that we call Cindy C

[Outro]
Oh Cindy C, won't you play with me?
Oh Cindy C"
MT0001698737,Q4,Bob_Dylan,The_Mighty_Quinn_(Quinn_the_Eskimo),"['pleased', 'glad', 'serene', 'content', 'at ease', 'satisfied', 'relaxed', 'calm']","Everybody's building ships and boats
Some are building monuments
Others, jotting down notes

Everybody's in despair
Every girl and boy
But when Quinn the Eskimo gets here
Everybody's gonna jump for joy

Oh, come all without, come all within
You'll not see nothing like the mighty Quinn
Come all without, come all within
You'll not see nothing like the mighty Quinn

Oh y'know, I like to do just like the rest
Y'know, I like my sugar sweet
But jumping queues and making haste
Y'know, ain't my cup of meat

Everybody's out there
Feeding pigeons out on a limb
When Quinn the Eskimo gets here
The pigeons gonna run to him

Oh, come all without, come all within
Yeah, you'll not see nothing like the mighty Quinn
Come all without, come all within
You'll not see nothing like the mighty Quinn
Whoah, guitar now

Cat's mew and cow's meow
Y'know, I can recite 'em all
Tell me where it hurts you, honey
I'll tell you who to call

Nobody can get any sleep
Y'know their stepping on everybody's toes
Quinn the Eskimo gets here
Everybody's gonna wanna doze

Oh, come all without, come all within
You'll not see nothing like the mighty Quinn
Oh, come all without, come all within
You'll not see nothing like the mighty Quinn"
MT0001710592,Q2,Cradle_of_Filth,Lovesick_for_Mina,"['alarmed', 'tense', 'angry', 'afraid', 'annoyed', 'distressed', 'frustrated']","One might see in Mina my disease
But it was She who has infected me for all eternity

As the sun slips the tearaway stars
Into the scented scheme of night
I kissed her mouth like a dark red rose
Set upon a marbled dream of white
So pure of thought like a Vestal statue
Jewelled with a God-lent grace
I was close to coming when she bid adieu
Fuelled by heartache rent upon her face there

Oh Mina, obscener
Thoughts obsess my days
Oh Mina, obscener
Thoughts possess me
That I must now obey

They say the darkest hour is that before the dawn
When nothing in one's power can dissipate the great forlorn
Shadows of fire that haunt me
Like risen whispers of her name
For dawn is a dusk wherein needs must
Erupt from the grave, aflame

Written in the dead of night, dead of night
And riding on the burning wind
Smitten by her read delight, read delight
My words alight like leaves of sin

Stepping through a mirror
The princess of the emerald glass
Brought me one step nearer
Love's infernal past

They say Hell hath no furies like a woman scorned by life
When the Heavenly Judge and juries participate to chain this wife
With forced virtue Her secret needs drew on my foreign blood
On warm we nights with storm-wracked bites I gave her Eden after the flood

Written in the dead of night, dead of night
And riding on the burning wind
Smitten by her read delight, read delight
My words alight like leaves of sin

Verona, Marishka, Aleera
Brides of old and goddesses all
Forgive my wishes to be always near her
Forever or whenever seas recall

The Aphrodite from my embrace
For as Mars whom her lips placate
I tore these shores with wars of hatred
Before our Paris set his fate
In Helen, one might find mistake
In winning tragedy for all eternity

I am still lovesick for Mina
I am still so lovesick for her
I am still lovesick for Mina
I am still so lovesick for her"
MT0001722508,Q4,Mariah_Carey,One_Sweet_Day,"['pleased', 'glad', 'serene', 'content', 'at ease', 'satisfied', 'relaxed', 'calm']","[Verse 1: Boyz II Men]
Sorry I've never told you
All I wanted to say
And now it's too late to hold you
'Cause you've flown away, so far away

[Verse 2: Mariah Carey]
Never had I imagined
Living without your smile
Feeling and knowing you hear me
It keeps me alive, alive

[Chorus: All & Mariah Carey]
And I know you're shining down on me from Heaven
Like so many friends we've lost along the way
And I know eventually we'll be together (Together)
One sweet day
(And I'll wait patiently to see you in Heaven)

[Verse 3: Boyz II Men & (Mariah Carey)]
Darling, I never showed you (No, no, no, no)
Assumed you'd always be there (Always there)
I thought you'd always be there
I, I took your presence for granted
But I always cared (But I always cared)
And I miss the love we shared (Yeah, and I know)

[Chorus: All, Mariah Carey]
And I know you're shining down on me from Heaven
Like so many friends we've lost along the way (Lost along the way)
And I know eventually we'll be together (Oh, no, I know)
One sweet day
(And I'll wait patiently to see you in Heaven)

[Bridge: Mariah Carey & (Boyz II Men)]
(Although the sun will never shine the same again)
(I'll always look to a brighter day) Yeah, yeah
Lord, I know when I lay me down to sleep
You will always listen as I pray

[Chorus: All]
And I know you're shining down on me from Heaven
Like so many friends we've lost along the way
And I know eventually we'll be together
One sweet day (One sweet day)
And I know you're shining down on me from Heaven
Like so many friends we've lost along the way
And I know eventually we'll be together (Yes, we will)
(One sweet day) One sweet day

[Outro: Mariah Carey with Boyz II Men]
Sorry, I never told you
All I wanted to say"
MT0001753032,Q3,Patsy_Cline,Pick_Me_Up_on_Your_Way_Down,"['misreable', 'sad', 'depressed', 'gloomy', 'bored', 'droopy', 'tired']","Once my love was good enough
True happiness we knew
Then fame and fortune came your way
And made a change in you
You'll find your ladder of success
Is not on solid ground
And when it starts to tumble
Pick me up on your way down

Chorus:
Pick me up when dreams are shattered
When false friends cannot be found
For you know I'll still be waiting
Pick me up on your way down

Instrumental

You've hit the top, but it won't last
There's just one way to go
The world you've chosen is not real
These things you'll come to know
When folks say they don't know you
And you've lost your final round
When you find that you are lonely
Pick me up on your way down

Chorus:
Pick me up when dreams are shattered
When false friends cannot be found
For you know I'll still be waiting
Pick me up on your way down..."
MT0001779167,Q2,Ozzy_Osbourne,Gets_Me_Through,"['alarmed', 'tense', 'angry', 'afraid', 'annoyed', 'distressed', 'frustrated']","[Instrumental Intro]

[Verse 1]
I'm not the kind of person you think I am
I'm not the anti-Christ or the iron man
I have a vision that I just can't control
I feel I've lost my spirit and sold my soul
Got no control

[Verse 2]
I try to entertain you the best I can
I wish I'd started walking before I ran
But I still love the feeling I get from you
I hope you'll never stop 'cos it gets me through, yeah
It gets me through, yeah

[Bridge]
The feelings that I hide behind
Sometimes reality's unkind
The nightmares stalk for me at night
I dread the long and lonely nights

[Guitar Solo]

[Verse 3]
I'm not the kind of person you think I am
I'm not the anti-Christ or the iron man
But I still love the feeling I get from you
I hope you'll never stop 'cos it gets me through, yeah

[Outro]
I'm just trying to live, yeah
I'm just trying to live, yeah
I'm just trying to live, yeah
I'm just trying to live, yeah

[Instrumental Outro]"
MT0001802833,Q1,John_Lennon,Angel_Baby,"['aroused', 'astonished', 'excited', 'delighted', 'happy']","[Intro]
This tune is one of my all-time favourite songs
Send my love to Rosie, where she may be

[Verse 1]
It’s just like heaven
Being here with you
You’re like an angel
Too good to be true
But after all, I love you, I do
Angel baby, my angel baby

[Chorus]
Ooh hoo I love you
Ooh hoo I do
No-one can love you like I do

[Verse 2]
When you are near me
My heart skips a beat
I can hardly stand on
My own two feet
Because I love you, I love you, I do
Angel baby, my angel baby

[Chorus]
Ooh hoo I love you
Ooh hoo I do
No-one can love you like I do

[Verse 3]
Please never leave me
Blue and alone
If you ever go
I’m sure you’ll come back home
Because I love you, I love you, I do
Angel baby, my angel baby

[Chorus]
Ooh hoo I love you
Ooh hoo I do
No-one can love you like I do"
MT0001832838,Q4,Sinﾂad_O'Connor,This_Is_to_Mother_You,"['pleased', 'glad', 'serene', 'content', 'at ease', 'satisfied', 'relaxed', 'calm']",
MT0001839466,Q3,Elvis_Presley,The_Girl_I_Never_Loved,"['misreable', 'sad', 'depressed', 'gloomy', 'bored', 'droopy', 'tired']","[Verse 1]
The girl I never loved
Will never know I cared
And all my dreams of her
Are dreams I'll never share
For I want her and I need her
And I know it might have been
But it ended long before it could begin

[Verse 2]
The kiss I never got
Somebody else will take
The plans I never made
Somebody else will make
Oh I'm lonely, I'm so lonely
Because it's her I'm thinking of
But she'll always be the girl I never loved
Never loved, never loved"
MT0001863823,Q4,Vince_Gill,Look_at_Us,"['pleased', 'glad', 'serene', 'content', 'at ease', 'satisfied', 'relaxed', 'calm']","Look at us
After all these years together
Look at us
After all that we've been through
Look at us

Still leaning on each other
If you wanna see how true love should be
Then just look at us
Look at you

Still pretty as a picture
Look at me
Still crazy over you
Look at us

Still believing in forever
If you wanna see how true love should be
Then just look at us

In a hundred years from now

I know without a doubt
They'll all look back and wonder how
We made it all work out
Chances are we'll go down in history

When they wanna see
How true love should be
They'll just look at us

Chances are we'll go down in history
When they wanna see
How true love should be
They'll just look at us

When they wanna see
How true love should be
They'll just look at us"
MT0001866808,Q3,Bill_Charlap,Skylark,"['misreable', 'sad', 'depressed', 'gloomy', 'bored', 'droopy', 'tired']",
MT0001879903,Q3,Smashing_Pumpkins,Pug,"['misreable', 'sad', 'depressed', 'gloomy', 'bored', 'droopy', 'tired']","[Verse 1]
Kiss and kill me sweetly
Come and drive me home
Drag the miles in me
I am yours alone

[Chorus]
Inside, where it’s warm
Wrap myself in you
Outside, where I’m torn
Fight myself in two
In two
Into you

[Verse 2]
Desire me so deeply
Drain and kick me hard
Whisper secrets for me
Try to go too far

[Chorus]
Inside, where it’s warm
Wrap myself in you
Outside, where I’m torn
Fight myself in two
In two
Into…

[Bridge]
Please, don’t change
Please, don’t change at all
Bring your rain
Bring your rain to fall

[Chorus]
Inside, where it’s warm
Wrap myself in you
Outside, where I’m torn
Fight myself in two
In two
Into you

[Outro]
Come and kiss me sweetly
(Kiss kiss)
Ride the telephone
(Kiss kiss)
Drag the miles to me
(Kiss kiss)
I am yours alone
(Kiss kiss)
Yours alone
Yours alone
On the telephone
Yours alone
Looking for a kiss, kiss
Yours alone"
MT0001891260,Q3,Tom_Waits,Looks_Like_I'm_up_Shit_Creek_Again,"['misreable', 'sad', 'depressed', 'gloomy', 'bored', 'droopy', 'tired']","Well, the sun came in my window Wednesday morning
And your love was like the golden rays again
Now I'm lyin' here on a Thursday and you're lovin' someone new
And it looks like I'm up shit creek again

And I can't help thinkin' of your lovin' ways
And I've cried a quart of tears since you've been gone
And I can't face the morning by myself love
And it looks like I'm up shit creek again

Since you been gone I cry all the time
And I cannot stand leaving you behind

So I'll pull myself together and I'll dry away the tears
But the mornin' light has brought back memories
And I can't face the morning by myself love
And it looks like I'm up shit creek again

So I'm out a-walkin' on this dusty highway
'Cause you've given me no reason for to stay
And I'll walk until I've found someone who loves me not in vain
And it looks like I'm up shit creek again
And it looks like I'm up shit creek again"
MT0001921677,Q3,New_Order,Thieves_Like_Us,"['misreable', 'sad', 'depressed', 'gloomy', 'bored', 'droopy', 'tired']","[Verse 1]
I've watched your face for a long time
It's always the same
I've studied the cracks and the wrinkles
You were always so vain
But now you live your life like a shadow
In the pouring rain

[Chorus 1]
Oh, it's called love
Yes, it's called love
Oh, it's called love
And it belongs to us
Oh, it dies so quickly, it grows so slowly
But when it dies, it dies for good
It's called love
And it belongs to everyone but us

[Verse 2]
I've lived my life in the valleys
I've lived my life on the hills
I've lived my life on alcohol
I've lived my life on pills

[Chorus 2]
But it's called love
And it belongs to us
It's called love
And it's the only thing that's worth living for
It's called love
And it belongs to us
It's called love
Yes, it's called love

[Verse 3]
Oh, love is found in the east and the west
But when love is at home, it's the best
Love is the cure for every evil
Love is the air that supports the eagle

[Chorus 3]
It's called love
And it's so uncool
It's called love
And somehow it's become unmentionable

[Outro]
It's called love
And it belongs to everyone of us
It's called love
And it cuts your life like a broken knife, no
Love, love, love love love
It's called love and it belongs to us
It's called love, love, love love love
It's called love and it belongs to everyone but us"
MT0001927015,Q1,James_Brown,Papa's_Got_a_Brand_New_Bag,"['aroused', 'astonished', 'excited', 'delighted', 'happy']","Figaro... Figaro... Figaro... Figaro...Figaro...
Figaro... Figaro... Figaro... Figaro...Figaro!

Figaro! Son qua
Ehi, Figaro! Son qua

Figaro qua, Figaro la, Figaro qua, Figaro la
Figaro su, Figaro giu, Figaro su, Figaro giu

Pronto prontissimo son come il fumine:
Sono il factotum della citta
(della citta, della citta, della citta, della citta)

Ah, bravo Figaro! Bravo, bravissimo;
Ah, bravo Figaro! Bravo, bravissimo;
A te fortuna (a te fortuna, a te fortuna) non manchera
Ah, bravo Figaro! Bravo, bravissimo;
Ah, bravo Figaro! Bravo, bravissimo;
A te fortuna (a te fortuna, a te fortuna) non manchera
Sono il factotum della citta
Sono il factotum della citta
Della citta, della citta
Della citta!
La la la la la la la la la!

Come here, sister
Papa's in the swing
He ain't too hip
About that new breed thing

He ain't no drag
Papa's got a brand new bag

Come here, mama
And dig this crazy scene
He's not too fancy
But his line is pretty clean

He ain't no drag
Papa's got a brand new bag

He's doing The Jerk
He's doing The Fly
Don't play him cheap
'Cause you know he ain't shy
He's doing The Monkey, The Mashed Potatoes
Jump back Jack, see you later, alligator

Come here, sister
Papa's in the swing
He ain't too hip now
But I can dig the new breed thing

He ain't no drag
He's got a brand new bag

Well, Papa, you're doing The Jerk
Papa, he's doing The Jerk
You're doing The Twist, just like this
He's doing The Fly every day and every night
The thing, like The Boomerang

Hey!
Come on, hey hey!
Come on, hey hey!
Said you're uptight, you're out of sight
Come on, see what you know
Come on, see what you know"
MT0001943830,Q4,Johnny_Cash,The_Way_Worn_Traveler,"['pleased', 'glad', 'serene', 'content', 'at ease', 'satisfied', 'relaxed', 'calm']","I saw a way worn traveler in tattered garments clad
And struggling up the mountain, it seemed that he was sad
His back was laden heavy, his strength was almost gone
But he shouted as he journeyed, ""Deliverance will come""

Then palms of victory, crowns of glory
Palms of victory I shall wear
Yes, palms of victory, crowns of glory
Palms of victory I shall wear

The summer sun was shining, the sweat was on his brow
His garments torn and dusty, his step seemed very slow
But he kept pressing onward, for he was wending home
Still shouting as he journeyed, ""Deliverance will come""

Then palms of victory, crowns of glory
Palms of victory I shall wear
Yes, palms of victory, crowns of glory
Palms of victory I shall wear"
MT0001967655,Q4,Jerry_Jeff_Walker,Mississippi_You're_on_My_Mind,"['pleased', 'glad', 'serene', 'content', 'at ease', 'satisfied', 'relaxed', 'calm']","Jesse Winchester

I think I see a wagon rutted road
With the weeds growing tall between the tracks
And along one side runs a
Rusty barbed wire fence and beyond there
Sits an old tar paper shack

Chorus

Mississippi, you're on my mind
Mississippi, you're on my mind
Mississippi you're on my mind

I think I hear a noisy old John Deere in a field
Specked with dirty cotton lint, and below the
Field runs a little shady creek, and there you'll
Find the cool green leaves of mint

Chorus

I think I smell the honeysuckle vine
The heavy sweetness like to make me sick
And the dogs, my God, they're hungry all the time
And the snakes are sleeping where the weeds are thick

Chorus

I think I feel an angry oven heat
The southern sun just blazes in the sky
And in the dusty weeds, an old fat grasshopper jumps
I wanna make it to that creek before I fry

Chorus x2"
MT0001972829,Q3,Bonnie_Raitt,The_Bed_I_Made,"['misreable', 'sad', 'depressed', 'gloomy', 'bored', 'droopy', 'tired']","All the ways I cared for you
Are working like you want them to
As I break down and you stay strong
I write my own forgiveness song

I try to lie down and sleep it off like a drug
But it's not your concern
Another night and it's only right
I toss and I turn in the bed I made

The wine dark room the flashing eyes
That hung me from my string of lies
You said you were numb from wondering
I guess I wasn't listening

I try to lie down and sleep it off like a drug
But you're not concerned
Another night and it's only right
That I toss and I turn in the bed I made

With my own hands
I fashioned this frame
And into the wood
I carved out my name

I try to lie down and sleep it off like a drug
But you're not concerned
Another night and it's only right
That I toss and I turn in the bed I made

And it's only right
That I toss and I turn
In the bed I made

The bed I made
The bed I made"
MT0001992879,Q2,Megadeth,Blood_of_Heroes,"['alarmed', 'tense', 'angry', 'afraid', 'annoyed', 'distressed', 'frustrated']","[Verse 1]
Walking stiff, let me tell ya
Better left for dead
And now we are on a mission
Well, it's full speed ahead
My legions, when we do the crime
Let's get one thing straight
To get there early is on time
And showing up on time is late

[Pre-Chorus]
Ladies and gents, we're still alive
By the skin of our teeth, now it's killing time
Angel in our pocket, Devil by our side
We ain't going nowhere, 'cause heroes never die

[Chorus]
Still alive, blood of heroes
Never die, they never die
Still alive, blood of heroes
Never die, they never die

[Verse 2]
We've been run down every hill
Chased up all the dead-end streets
But if you try to cut us out
You'll get a kick in the teeth

[Pre-Chorus]
Ladies and gents, we're still alive
By the skin of our teeth, now it's killing time
Fasten up your head belts, it's time to ride the skies
It's time to be immortal, 'cause heroes never die

[Instrumental Break]
[Guitar Solo: Marty Friedman]

[Chorus]
Still alive, blood of heroes
Never die, they never die
Still alive, blood of heroes
Never die, they never die

[Bridge]
Blood of heroes
Blood of heroes
Blood of heroes
They never die

[Chorus]
Still alive, blood of heroes
Never die, blood of heroes
Still alive, blood of heroes
Never die, blood of heroes"
MT0002014752,Q4,Norah_Jones,Nightingale,"['pleased', 'glad', 'serene', 'content', 'at ease', 'satisfied', 'relaxed', 'calm']","Nightingale
Sing us a song
Of a love that once belonged
Nightingale
Tell me your tale
Was your journey far too long?

Does it seem like I'm looking for an answer
To a question I can't ask
I don't know which way the feather falls
Or if I should blow it to the left

Nightingale
Sing us a song
Of a love that once belonged
Nightingale
Tell me your tale
Was your journey far too long?

All the voices that are spinnin' around me
Trying to tell me what to say
Can I fly right behind you
And you can take me away
...you can take me away"
MT0002024741,Q4,Smokey_Robinson,One_Heartbeat,"['pleased', 'glad', 'serene', 'content', 'at ease', 'satisfied', 'relaxed', 'calm']","[Intro]
Ooh baby, oh-ah, uh-huh

[Verse 1]
Two hearts, two of a kind
Love at first sight
Why do they say love is blind?
Slow down
We don't have to move fast
'Cause the love that is real
Is made to last

[Chorus]
Take it one heartbeat
At a time
Close your eyes
And let your soul unwind
Sooner or later
It'll all fall in line
If we take it
One heartbeat at a time
One heartbeat

[Verse 2]
Oooh
We paint a picture
Walkin' down the street
Leaves are fallin', baby
So are we
Hand in hand
That's the way it should be
How could somethin' so easy
Make me feel so complete

[Chorus]
Take it one heartbeat
At a time
Close your eyes
And let your soul unwind
Sooner or later
It'll all fall in line
If we take it
One heartbeat at a time
One heartbeat at a time

[Bridge]
Take it easy, ooh
I want to feel your every emotion
Shh... don't talk
And we'll be makin' love
In slow motion, oooh
Slow motion, baby
Slow motion, baby

[Chorus]
Take it one heartbeat
At a time
Close your eyes
And let your soul unwind
Sooner or later
It'll all fall in line
If we take it
One heartbeat at a time
One heartbeat
One heartbeat at a time
Slow motion baby
One heartbeat ow!
Slow motion baby

Sooner or later
It'll all fall in line
If we take it

One heartbeat yeah
One heartbeat ooh, baby
Sooner or later
It'll all fall in line
If we take it
One heartbeat
If we take it"
MT0002034238,Q1,Joss_Stone,Fell_in_Love_With_a_Boy,"['aroused', 'astonished', 'excited', 'delighted', 'happy']","[Chorus]
Fell in love with a boy
I fell in love once and almost completely
He's in love with the world
And sometimes these feelings can be so misleadin
He turns and says ""are you alright?""
Oh, I must be fine 'cause my heart's still beating
Come and kiss me by the riverside
Sarah says it's cool, she don't consider it cheating

[Refrain]
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh

[Verse 1]
Red hair with a curl
Mello-roll for the flavor and the eyes were peeping
Can't keep away from the boy
The two sides of my brain need to have a meeting

[Verse 2]
Can't think of anythin' to do
My left brain knows all of love is fleeting
He's just lookin' for somethin' new
I said it once before but it bears repeating

[Refrain]
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh
Oh
Hmm

[Verse 2]
Can't think of anything to do
My left brain knows all of love is fleeting
He's just lookin' for somethin' new
I said it once before but it bears repeating

[Refrain]
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh-oh-oh
Ah-ah-ha-ah-ah, oh-oh

[Chorus]
Fell in love with a boy
I fell in love once and almost completely
He's in love with the world
And sometimes these feelings can be so misleading
He turns and says ""are you alright?""
Oh, I must be fine 'cause my heart's still beating
Come and kiss me by the riverside
Sarah says it's cool, she don't consider it cheating, oh

[Bridge]
Don't go tellin' no more
Don't go tellin' no more
Don't go tellin' no more lies on Sarah
Don't go tellin' no more
Don't go tellin' no more
Don't go tellin' no more lies on Sarah

[Refrain]
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh
Ah-ah-ha, oh-ooh-ooh-oh
Ah-ah-ha-ah-ah, oh

[Verse 2]
Can't think of anything to do
My left brain knows all of love is fleeting
He's just lookin' for somethin' new
I said it once before but it bears repeating

[Refrain]
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh
Ah-ah-ha-ah-ah, oh-oh-oh
Ah-ah-ah-ah-ah
Oh-ooh-ooh-oh
Oh-ho

[Outro]
Gonna tell you what's on my mind, hmm
I'm gonna tell you what's on my mind, oh-ooh-hoo
But it bears repeating"
MT0002060109,Q3,k.d._lang,I_Dream_of_Spring,"['misreable', 'sad', 'depressed', 'gloomy', 'bored', 'droopy', 'tired']","She arrives like autumn in a rainstorm
The threat of thunder above
I'll return from the streets of Melbourne
I'll return my love

This is world is filled with frozen lovers
The sheets of their beds are frightfully cold
And I've slept there in the snow with others
Yet loved no others before

These cold dark places
Places I've been
In cold dark places
I dream of spring

This world is filled with frozen lovers
The sheets of their beds are frightfully cold
And I've slept there in the snow with others
Yet loved no others before

These cold darks places
Places I've been
In cold dark places
I dream of spring

In cold dark places
I dream of spring"
MT0002067509,Q1,The_Byrds,I_Wanna_Grow_Up_To_Be_a_Politician,"['aroused', 'astonished', 'excited', 'delighted', 'happy']","I want to grow up to be a politician
And take over this beautiful land
I want to grow up to be a politician
And be the old U.S. of A.'s number one man
I'll always be tough but I'll never be scary
I want to shoot guns or butter my bread
I'll work in the towns or conservate the prairies
And you can believe the future's ahead
I'll give the young the right to vote as soon as they mature
But spare the rod and spoil the child to help them feel secure
And if I win election day I might give you a job
I'll sign a bill to help the poor to show I'm not a snob
I'll open my door I'm charging no admission
And you can be sure I'll give you my hand
I want to grow up to be a politician
And take over this beautiful land
(Brass Band)
I'll make you glad you got me in with everything I do
And I'll defend until the end the old red white and blue
I want to grow up to be a politician
And take over this beautiful land
And take over this beautiful land
And take over this beautiful land"
